id,name,host_id,host_acceptance_rate,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4593974,Parking EZ 2 Downtown/Longwood Larg,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,1,1,$40.00 ,91,1125,4.86,5,4.86,5,5,3.86,4.86
4593985,Parking Renovated Close to Downtown,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,1,2,1,$39.00 ,91,1125,4,5,5,5,5,4,4
4602191,2 Bd/Bth Apt in Prime Location Gorgeous Water View,20079643,87%,22,West End,42.36452,-71.06928,Entire rental unit,Entire home/apt,5,2,2,2,$423.00 ,75,1125,4.71,4.76,4.82,4.82,4.82,4.88,4.59
4614037,Boston RooftopTerrace/ 2 Bed / By Logan airport,9073339,100%,3,East Boston,42.378693,-71.035088,Entire rental unit,Entire home/apt,8,1,2,9,$254.00 ,1,1125,4.85,4.88,4.87,4.95,4.91,4.67,4.67
4623114,South End Studio Perfect for Work Travel #46,22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$219.00 ,1,1125,4.64,4.76,4.84,4.84,4.84,4.94,4.55
4624582,Parking Easy to downtown/Longwood,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,2,1,$39.00 ,91,1000,4.5,5,4,5,4.75,3.5,4.75
4630071,Charming studio,12165186,89%,6,Brighton,42.34341,-71.15451,Entire rental unit,Entire home/apt,1,1,1,1,$60.00 ,91,1125,5,5,4.84,5,4.95,5,4.84
4662379,Historic House modernized,24124767,100%,2,Brighton,42.34765,-71.15509,Entire home,Entire home/apt,12,2,5,6,$343.00 ,2,30,4.89,4.86,4.84,4.96,4.94,4.86,4.86
4737304,Cosy Celtic Retreat,24158689,100%,3,Brighton,42.35111,-71.16529,Private room in home,Private room,1,1,1,1,$75.00 ,91,1125,4.78,4.93,4.63,4.96,5,4.89,4.81
4755586,One Sweet Place (A) managed by Andrea,24532370,91%,5,Mattapan,42.27667,-71.08169,Private room in home,Private room,1,1,1,1,$29.00 ,30,180,4.78,4.78,4.52,4.91,5,4.78,4.78
4765070,Studio w/ private entrance and bathroom,24584716,100%,1,Jamaica Plain,42.32352199,-71.10688328,Entire rental unit,Entire home/apt,2,1,0,1,$98.00 ,29,1125,4.66,4.78,4.83,4.88,4.86,4.51,4.72
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,92%,3,Allston,42.34838,-71.13163,Entire rental unit,Entire home/apt,2,1,0,2,$99.00 ,250,1125,4.89,4.92,4.85,4.97,4.98,4.84,4.82
5019306,Sunny Duplex Condo + Private Parking,15862012,90%,1,South Boston,42.33257,-71.02959,Entire home,Entire home/apt,4,1.5,2,2,$375.00 ,3,1125,4.92,4.9,4.96,4.97,5,4.9,4.75
5047340,Spacious Family-Friendly Townhome Near Harvard,10250028,99%,2,Allston,42.35779,-71.13347,Entire townhouse,Entire home/apt,10,2.5,4,5,$490.00 ,1,1125,4.91,4.92,4.91,4.97,4.97,4.9,4.82
5048406,3rd floor room in Victorian House,26062958,0%,4,Dorchester,42.31124,-71.06551,Private room in home,Private room,1,2,5,7,$85.00 ,29,1125,4.85,4.85,4.65,4.9,4.9,4.45,4.82
5049582,Quiet room - Great location!,197327,62%,2,Jamaica Plain,42.31327,-71.10811,Private room in rental unit,Private room,1,1,1,1,$70.00 ,30,90,4.79,4.79,4.38,4.91,4.85,4.88,4.71
5054601,"Large room with view on Downtown, 27 Dexter Street",26098645,100%,6,South Boston,42.33034,-71.05802,Private room in home,Private room,2,1,1,1,$71.00 ,5,29,4.61,4.69,4.64,4.8,4.76,4.51,4.57
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,100%,5,Roxbury,42.34041,-71.08384,Entire rental unit,Entire home/apt,4,1.5,2,2,$600.00 ,29,365,4.98,4.97,4.98,4.97,4.99,4.86,4.9
5124835,Massive Loft in Downtown Boston,18252139,84%,1,Leather District,42.35217566,-71.05775149,Entire rental unit,Entire home/apt,3,1,1,1,$529.00 ,3,365,5,5,5,4.88,5,5,5
5166870,2 Bdrm Apt w/ tower in JP Victorian,1487352,100%,1,Jamaica Plain,42.30542,-71.10409,Entire rental unit,Entire home/apt,4,1,2,3,$194.00 ,2,31,4.92,4.95,4.96,4.99,4.98,4.82,4.86
5203538,Beautiful Townhouse Boston's South End,26917979,100%,3,South End,42.34024,-71.07483,Entire townhouse,Entire home/apt,6,2.5,3,4,$900.00 ,5,1125,5,4.97,5,4.97,5,4.93,4.86
5358934,"Renovated, Quiet, Free Parking",18517776,0%,34,Roxbury,42.31681,-71.08001,Private room in rental unit,Private room,1,1,1,1,$39.00 ,91,1125,5,5,4.5,5,5,4.83,5
5434353,Quiet  Beauty in Boston,9658771,0%,2,Roslindale,42.28629,-71.13839,Entire home,Entire home/apt,3,1,2,2,$155.00 ,29,1125,4.64,4.64,4.56,4.76,4.72,4.64,4.52
5495267,Parking Renovated Close to Downtown,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,2,1,$39.00 ,91,1125,5,5,5,5,5,4.5,5
5526487,*Fort Hill Inn: Penthouse Duplex* Close to Center,28662210,99%,8,Mission Hill,42.33211,-71.09842,Entire rental unit,Entire home/apt,6,2,3,3,$338.00 ,3,29,4.88,4.89,4.92,4.96,4.93,4.53,4.82
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,99%,8,Roxbury,42.3285,-71.09608,Entire rental unit,Entire home/apt,4,1,0,2,$179.00 ,3,60,4.79,4.81,4.83,4.87,4.8,4.52,4.79
5581575,Private Entrance * King Beds * Parking * Kid Ready,28766987,100%,2,Back Bay,42.34628,-71.08064,Entire rental unit,Entire home/apt,4,1,2,2,$275.00 ,29,115,4.93,4.96,4.95,4.99,4.99,4.96,4.79
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,1,1125,4.52,4.74,4.74,4.85,4.8,4.95,4.42
5726250,Boston at your doorstep!,29688938,50%,2,Charlestown,42.38118,-71.06073,Entire home,Entire home/apt,5,3,4,3,$575.00 ,3,730,4.97,4.97,4.94,5,4.97,4.94,4.87
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,99%,156,South End,42.34447,-71.07644,Entire rental unit,Entire home/apt,2,1,0,1,$242.00 ,29,1125,4.45,4.74,4.81,4.89,4.84,4.91,4.46
5781926,City sanctuary - garden terrace - ocean view,29573894,100%,4,South Boston,42.33286,-71.04506,Entire rental unit,Entire home/apt,3,1,0,2,$250.00 ,3,365,4.85,4.88,4.86,4.96,4.96,4.88,4.76
5782221,"""La Gemma"" - a gem in the North End",18601802,91%,2,North End,42.36726,-71.05424,Entire condo,Entire home/apt,4,1.5,2,2,$330.00 ,3,60,4.98,4.98,4.99,4.96,5,4.99,4.91
5870922,The Nantucket Room near Harvard Square,26956083,96%,46,Allston,42.3605,-71.12633,Private room in home,Private room,2,1,1,1,$73.00 ,3,90,4.89,4.95,4.92,4.96,4.94,4.75,4.8
5884429,"Two Rooms, Private Bath, AC",15396970,78%,6,Roslindale,42.28516,-71.13772,Private room in townhouse,Private room,1,1,1,1,$59.00 ,31,365,4.95,4.97,4.96,4.98,4.96,4.84,4.94
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,89%,5,Back Bay,42.35009,-71.07023,Entire townhouse,Entire home/apt,6,2.5,3,2,$568.00 ,91,120,5,5,5,5,5,5,4.79
5967421,The Meditation Room near Harvard Square,26956083,96%,46,Allston,42.3605,-71.12633,Private room in home,Private room,2,1,1,1,$69.00 ,75,365,4.81,4.94,4.92,4.9,4.86,4.64,4.74
5974886,Serene home w private parking & easy MBTA access,23856705,100%,2,Dorchester,42.32426,-71.05869,Entire rental unit,Entire home/apt,2,1,1,1,$229.00 ,2,45,4.95,4.84,4.89,4.84,5,4.74,5
6066455,Large 3.5 BR|2 BA Penthouse Duplex,9410008,100%,48,Beacon Hill,42.35964,-71.07094,Entire rental unit,Entire home/apt,7,2,4,5,"$1,071.00 ",7,365,4.97,4.96,4.94,5,5,4.99,4.82
6080461,Fort Hill Inn- Cozy Studio ApT 1.5 miles to Center,28662210,99%,8,Roxbury,42.32966,-71.09597,Entire rental unit,Entire home/apt,4,1,0,2,$176.00 ,3,90,4.7,4.81,4.89,4.92,4.8,4.59,4.6
6131224,Hidden Gem in Boston: Long Term 1 Month + Only,7303930,93%,6,Hyde Park,42.2619,-71.11315,Entire rental unit,Entire home/apt,5,1,3,5,$110.00 ,29,365,4.64,4.64,4.52,4.84,4.8,4.12,4.52
6214710,Small studio in GREAT location,27608437,100%,1,Back Bay,42.35262,-71.07899,Entire rental unit,Entire home/apt,1,1,0,1,$115.00 ,91,1125,4.81,4.86,4.75,4.96,4.96,4.95,4.67
6227976,Safe Quiet Neighborhood by Harvard,32304279,100%,15,Allston,42.35848,-71.12972,Private room in home,Private room,2,1,1,1,$250.00 ,2,1125,3.67,4,3.33,4.67,5,3.67,3.67
6238463,Pvt tree top suite in great location,31691830,99%,1,Jamaica Plain,42.31583,-71.11448,Private room in townhouse,Private room,2,1,1,1,$129.00 ,2,1125,4.98,4.99,4.98,4.97,4.99,4.96,4.92
6248970,Spacious room convenient to subway,32449720,100%,1,Jamaica Plain,42.31984,-71.10569,Private room in rental unit,Private room,1,1,1,1,$65.00 ,3,60,4.82,4.91,4.81,4.92,4.88,4.66,4.83
6261296,"Free parking, 1 private room, 1 queen Bed",7614614,100%,2,West Roxbury,42.28951,-71.15657,Private room in home,Private room,1,1.5,1,1,$60.00 ,3,30,4.81,4.92,4.85,4.92,4.94,4.75,4.78
6377998,"Family friendly Victorian home, walk to T",987917,46%,5,Jamaica Plain,42.31584,-71.09932,Entire home,Entire home/apt,12,2.5,5,7,$350.00 ,29,1125,4.59,4.6,4.49,4.85,4.8,4.18,4.51
6426364,Great city views top floor one bed #7,9653086,76%,11,South End,42.34144,-71.0763,Entire rental unit,Entire home/apt,4,1,1,1,$140.00 ,29,1125,4.83,4.89,4.65,4.93,4.95,4.9,4.62
6489209,"Large room, excellent access, 27 Dexter Street",26098645,100%,6,South Boston,42.33034,-71.05802,Private room in home,Private room,2,1,1,1,$69.00 ,5,29,4.6,4.6,4.56,4.82,4.81,4.53,4.54
6544267,Urban Oasis / Apartment perfect for work & create,34227346,100%,1,Roxbury,42.32932,-71.08925,Entire rental unit,Entire home/apt,2,1,1,1,$162.00 ,3,30,4.8,4.83,4.79,4.93,4.89,4.59,4.68
6603827,Cozy private room near bus stop,34552909,70%,6,Roslindale,42.28411,-71.11693,Private room in home,Private room,1,1,1,1,$50.00 ,29,1125,4.73,4.6,4.33,5,4.93,4.53,4.67
6646604,"Sunny renovated 1 bed, near BC,BU",31340713,95%,148,Brighton,42.34118,-71.14678,Entire rental unit,Entire home/apt,3,1,1,3,$195.00 ,29,1125,4.51,4.7,4.68,4.62,4.68,4.89,4.51
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,1,1,$148.00 ,1,1125,4.6,4.71,4.73,4.84,4.88,4.95,4.41
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$158.00 ,1,1125,4.5,4.51,4.72,4.88,4.77,4.88,4.34
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,99%,156,South End,42.34447,-71.07644,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,29,1125,4.5,4.75,4.77,4.84,4.75,4.91,4.44
6759004,Stylish & Comfortable Newbury St Studio; #10,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$337.00 ,1,1125,4.68,4.8,4.79,4.89,4.84,4.96,4.55
6759439,South End Studio Perfect for Work Travel #26,22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$197.00 ,1,1125,4.56,4.73,4.82,4.87,4.85,4.89,4.38
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,1,1125,4.51,4.71,4.69,4.85,4.84,4.94,4.31
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,99%,156,South End,42.34447,-71.07644,Entire rental unit,Entire home/apt,2,1,0,1,$327.00 ,29,1125,4.55,4.74,4.74,4.88,4.79,4.93,4.52
6780077,"Treetop and Ocean view, safe, near metro",9898255,88%,3,Dorchester,42.31392,-71.06137,Entire guest suite,Entire home/apt,4,1,1,2,$160.00 ,2,40,4.92,4.91,4.83,4.93,4.89,4.71,4.77
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,1,1,$35.00 ,91,1000,4.91,4.7,4.9,4.9,4.9,4.4,5
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$145.00 ,1,1125,4.46,4.52,4.73,4.88,4.7,4.9,4.24
6819620,Renovated Parking EZ to downtown,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,2,1,$39.00 ,91,1000,4.6,5,4.4,4.8,5,3.6,4.2
6843795,A Fenway Getaway,23249169,0%,1,Fenway,42.34512,-71.09479,Entire rental unit,Entire home/apt,2,1,1,1,$185.00 ,91,250,4.92,4.94,4.77,4.96,4.97,4.96,4.89
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$199.00 ,1,1125,4.69,4.73,4.77,4.91,4.85,4.95,4.48
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$279.00 ,1,1125,4.47,4.68,4.59,4.88,4.84,4.96,4.34
6879036,Stylish Studio on Newbury St; #3,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$337.00 ,1,1125,4.79,4.89,4.89,4.9,4.93,4.99,4.64
6882615,"City Living with a View, Newbury St; #4",22348222,99%,156,Back Bay,42.34979,-71.08262,Entire rental unit,Entire home/apt,2,1,0,1,$344.00 ,1,1125,4.77,4.85,4.87,4.91,4.9,4.98,4.74
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON!; #12",22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$245.00 ,29,1125,4.65,4.77,4.78,4.83,4.81,4.95,4.55
6914622,"Exquisite Treetop Haven, JP Center, Driveway!",36238599,91%,1,Jamaica Plain,42.30849,-71.11721,Entire condo,Entire home/apt,2,1,2,1,$304.00 ,29,1125,4.98,4.95,5,5,5,4.98,4.8
7053454,Basement apartment in Charlestown,36992931,,1,Charlestown,42.38239,-71.06393,Private room in home,Private room,2,1,1,1,$200.00 ,91,1125,4.75,5,4.63,5,5,4.75,4.88
7086825,Private Room near public transport,34552909,70%,6,Roslindale,42.28249,-71.1146,Private room in home,Private room,2,1,1,1,$50.00 ,29,1125,4.59,4.5,4.27,4.82,4.77,4.5,4.64
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,2,1,$35.00 ,91,1000,4.71,4.71,4.57,4.86,4.86,4.14,4.57
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,0%,34,Roxbury,42.31676,-71.08,Private room in rental unit,Private room,1,2,2,1,$35.00 ,91,1124,4.83,4.67,4.5,4.67,5,4.33,4.67
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,83%,4,Dorchester,42.29325,-71.05707,Private room in home,Private room,2,1,1,1,$55.00 ,29,365,4.79,4.86,4.79,4.9,4.91,4.59,4.77
7239024,M&R Quiet Back Room Parking Bathroom,7988017,83%,4,Dorchester,42.29348,-71.05569,Private room in home,Private room,2,1,1,1,$106.00 ,29,365,4.9,4.91,4.87,4.97,4.96,4.68,4.84
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,98%,2,Jamaica Plain,42.31572,-71.10847,Entire guest suite,Entire home/apt,4,1,1,4,$98.00 ,2,28,4.88,4.9,4.91,4.98,4.98,4.9,4.85
7298966,"Quiet, sunny studio, directly on the T",31289781,100%,2,Brighton,42.343,-71.14416,Entire condo,Entire home/apt,2,1,1,1,$60.00 ,80,450,4.83,4.83,4.5,5,4.83,4.83,4.75
7310887,"Spacious 3 bed, in unit laundry, central Air",38302832,96%,2,Brighton,42.34532,-71.13829,Entire home,Entire home/apt,6,1,3,3,$277.00 ,3,28,4.97,4.97,4.97,5,4.98,4.82,4.89
7330494,Private apartment /parking/cozy garden. STR-398119,38403389,99%,3,South Boston,42.33053,-71.05388,Entire rental unit,Entire home/apt,2,1,1,1,$180.00 ,4,30,4.83,4.92,4.94,4.96,4.92,4.75,4.73
7474044,Stylish & Comfortable Newbury St Studio; #5,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$280.00 ,1,1125,4.75,4.84,4.8,4.93,4.91,5,4.58
7474855,Stylish & Comfortable Newbury St Studio; #11,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$295.00 ,1,1124,4.83,4.93,4.87,4.89,4.89,4.98,4.68
7475052,"Comfortable Studio in Back Bay, on Newbury St; #7",22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$220.00 ,1,1124,4.7,4.87,4.89,4.94,4.9,4.96,4.64
7475215,Comfortable & Stylish Studio on Newbury St; #2,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$280.00 ,1,1124,4.78,4.89,4.84,4.9,4.85,4.98,4.6
7475379,Stylish & Comfortable Newbury St Studio; #6,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$295.00 ,1,1124,4.74,4.88,4.85,4.93,4.88,4.97,4.64
7475573,Charming Studio on Boston's iconic Newbury St; #8,22348222,99%,156,Back Bay,42.34982,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$295.00 ,1,1125,4.76,4.89,4.92,4.93,4.89,4.97,4.63
7476340,"Charming Studio in Boston Brownstone, #44",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,1,1125,4.55,4.63,4.68,4.78,4.76,4.9,4.48
7482195,Private room near bus stop,34552909,70%,6,Roslindale,42.28413,-71.11671,Private room in home,Private room,1,1,1,1,$50.00 ,29,1125,4.14,4.43,4.29,4.43,4.14,4,4.14
7499960,Safe Central City Location! WalkToWork/Everywhere!,9529655,,9,Fenway,42.35105,-71.09488,Entire condo,Entire home/apt,1,1,1,1,$235.00 ,91,365,4.53,4.6,4.13,4.8,4.87,4.93,4.27
7511737,Spacious South End Studio w/Boston View #7,22348222,99%,156,South End,42.34447,-71.07644,Entire rental unit,Entire home/apt,2,1,0,1,$197.00 ,29,1125,4.66,4.77,4.8,4.91,4.87,4.93,4.54
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,99%,156,South End,42.34447,-71.07644,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,29,1125,4.6,4.76,4.75,4.86,4.85,4.92,4.46
7513906,Charming & Stylish Studio on Beacon Hill; #6,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$219.00 ,29,1124,4.65,4.74,4.75,4.87,4.86,4.95,4.53
7514024,"Downtown Beacon Hill Convenient, Comfy Studio #14",22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$348.00 ,29,1124,4.56,4.7,4.9,4.88,4.84,4.89,4.47
7514336,Charming & Stylish Studio on Beacon Hill; #11,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$219.00 ,1,1125,4.42,4.63,4.81,4.79,4.77,4.85,4.34
7527149,Stunning Beacon Hill Boston Townhouse Apartment,10502779,100%,3,Beacon Hill,42.35623,-71.07023,Entire rental unit,Entire home/apt,7,2.5,4,5,$721.00 ,4,30,4.97,4.98,4.96,4.96,4.99,5,4.88
7531700,Charming & Stylish Studio on Beacon Hill; #3,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$343.00 ,1,1125,4.68,4.91,4.88,4.88,4.86,4.96,4.55
7575052,Sunny and Quiet top floor #8,9653086,76%,11,South End,42.34128,-71.07607,Entire rental unit,Entire home/apt,4,1,1,2,$125.00 ,30,1125,4.89,4.9,4.79,4.97,4.89,4.9,4.58
7611271,Spacious 4 BR | 2.5 BA Single-Family Home,953185,88%,5,South Boston,42.333,-71.03544,Entire townhouse,Entire home/apt,7,3,5,6,$355.00 ,29,1125,4.89,4.93,4.93,4.94,4.93,4.83,4.78
7618925,Modern Classic Boston Brownstone by LMA & T,11228809,97%,14,Roxbury,42.32936,-71.09328,Entire townhouse,Entire home/apt,8,2,4,4,$966.00 ,2,1125,5,5,5,5,5,3.67,4.67
7635616,Charming & Stylish Studio on Beacon Hill; #9,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$339.00 ,1,1125,4.66,4.85,4.86,4.87,4.83,4.92,4.54
7692933,Perfect for 1,9508341,,2,Brighton,42.35642,-71.16411,Private room in townhouse,Private room,1,1.5,1,1,$85.00 ,29,1125,4.89,4.92,4.9,4.96,4.96,4.7,4.87
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$279.00 ,1,1125,4.66,4.81,4.81,4.93,4.92,4.93,4.45
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,1,1125,4.61,4.76,4.76,4.89,4.87,4.93,4.38
7713815,Charming & Stylish Studio on Beacon Hill; #2,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$276.00 ,1,1125,4.59,4.64,4.78,4.87,4.85,4.94,4.44
7728499,Charming & Stylish Studio on Beacon Hill; #8,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$292.00 ,1,1125,4.63,4.85,4.87,4.86,4.81,4.92,4.57
7832890,Comfy Beacon Hill Studio Great for Work Travel; #7,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$277.00 ,29,1124,4.63,4.84,4.87,4.78,4.78,4.91,4.53
7837202,Charming & Stylish Studio on Beacon Hill;#15,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$276.00 ,29,1125,4.68,4.84,4.84,4.9,4.9,4.97,4.58
7854872,Charming & Stylish Studio on Beacon Hill; #12,22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$348.00 ,1,1125,4.6,4.66,4.79,4.83,4.86,4.89,4.44
7900936,Morning Glory Bed & Breakfast!,41658743,,1,Hyde Park,42.24179,-71.12412,Private room in bed and breakfast,Private room,2,1,1,1,$75.00 ,29,1125,4.99,4.98,4.95,4.99,4.99,4.85,4.98
7910223,"Charming home Away from Home, close to parks",30490577,100%,3,Jamaica Plain,42.31689,-71.1004,Entire guest suite,Entire home/apt,4,1,1,2,$145.00 ,2,14,4.87,4.91,4.95,4.97,4.96,4.71,4.75
7911936,"Downtown Beacon Hill, Convenient, Comfy Studio; #1",22348222,99%,156,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,0,1,$293.00 ,1,1124,4.57,4.74,4.81,4.9,4.8,4.94,4.41
7916575,"Centrally located Studio in Boston ,#35",22348222,99%,156,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,0,1,$147.00 ,1,1125,4.56,4.75,4.72,4.79,4.79,4.91,4.46
7927765,Andrew Sq Room Close to T&Shops,18479599,,27,Dorchester,42.32404,-71.05822,Private room in rental unit,Private room,2,1,1,1,$75.00 ,91,1125,4.5,5,4.25,5,5,4.75,4.75
7934491,A Very Large Room - Beige Room,18479599,,27,Dorchester,42.32601,-71.05969,Private room in rental unit,Private room,2,1,1,1,$200.00 ,91,1125,5,5,5,,5,,
7939556,Andrew Sq - Quiet Yellow Room,18479599,,27,Dorchester,42.3241,-71.05963,Private room in rental unit,Private room,2,1,1,1,$100.00 ,91,1125,5,0,0,0,5,4,5
7949859,A Very Large Room- Great for Couple,18479599,,27,Dorchester,42.3242,-71.05839,Private room in rental unit,Private room,2,1,1,1,$85.00 ,91,1125,4.5,4.67,4.33,4.83,4.67,4,4.17
8025718,"Charming Studio in Boston Brownstone, #6",22348222,99%,156,South End,42.34447,-71.07644,Entire rental unit,Entire home/apt,2,1,0,1,$196.00 ,29,1125,4.35,4.54,4.68,4.68,4.66,4.91,4.31
8042434,Live beside the State House!,26988,46%,31,Downtown,42.35771,-71.0616,Entire condo,Entire home/apt,2,1,1,1,$174.00 ,91,365,5,5,5,5,5,5,5
